,token,anchor_type,token_id,character_ids,eventclass,Patient_offsets,Agent_offsets,Location_offsets,Time_offsets,AgentPatient_offsets,Benefactive_offsets,Cargo_offsets,Source_offsets,Target_offsets,Path_offsets,Instrument_offsets,mention_span,mention_span_ids,eventclass_no_number,last_token_id
65,die,0,2-34,381-384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
66,het,0,2-35,385-388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
67,gesamentlijk,0,2-36,389-401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
68,tot,0,2-37,402-405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
69,den,0,2-38,406-409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
70,doncker,0,2-39,410-417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
71,desen,0,2-40,418-423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
72,.,0,2-41,423-424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
73,na,0,2-42,425-427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
74,„,0,2-43,428-429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
75,buijten,0,2-44,430-437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
76,rhede,0,2-45,438-443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
77,setteden,isOfType,2-46,444-452,BeingAtAPlace,"['2-24[112]', '2-20[111]']",None,['2-44[113]'],['2-1[110]'],None,None,None,None,None,None,None,setteden,['2-46'],BeingAtAPlace,2-46
78,",",0,2-47,452-453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
79,„,0,2-48,454-455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
80,10=e,0,2-49,456-460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
81,d,0,2-50,461-462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
82,„,0,2-51,462-463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
83,o,0,2-52,463-464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
84,Saturdag,0,2-53,465-473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
85,",",0,2-54,473-474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
86,sogtens,0,2-55,475-482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
87,",",0,2-56,482-483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
88,sag,0,2-57,484-487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
89,men,0,2-58,488-491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
90,de,0,2-59,492-494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
91,voorm,0,2-60,495-500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
92,:,0,2-61,500-501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
93,kielen,0,2-62,502-508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
94,",",0,2-63,508-509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
95,nog,0,2-64,510-513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
96,om,0,2-65,514-516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
97,de,0,2-66,517-519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
98,noord,0,2-67,520-525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
99,en,0,2-68,526-528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
100,niet,0,2-69,529-533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
101,verre,0,2-70,534-539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
102,van,0,2-71,540-543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
103,de,0,2-72,544-546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
104,rheede,0,2-73,547-553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
105,dog,0,2-74,554-557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
106,quamen,isOfType,2-75,558-564,Arriving,None,['2-59[115]'],None,['2-49[114]'],None,None,None,None,['2-65[117]'],None,None,quamen,['2-75'],Arriving,2-75
107,",",0,2-76,564-565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
108,alle,0,2-77,566-570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
109,op,0,2-78,571-573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
110,",",0,2-79,573-574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
111,en,0,2-80,575-577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
112,even,0,2-81,578-582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
113,nade,0,2-82,583-587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
114,middag,0,2-83,588-594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
115,daar,0,2-84,595-599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
116,ten,evokes,2-85,600-603,BeingAtAPlace[381],['2-59[116]'],None,['2-84'],['2-81[118]'],None,None,None,None,None,None,None,ten ancker,"['2-85', '2-86']",BeingAtAPlace,2-86
117,ancker,evokes,2-86,604-610,BeingAtAPlace[381],['2-59[116]'],None,['2-84'],['2-81[118]'],None,None,None,None,None,None,None,ten ancker,"['2-85', '2-86']",BeingAtAPlace,2-86
118,;,0,2-87,610-611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
119,werdende,0,2-88,612-620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
120,deselve,0,2-89,621-628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
121,vervolgens,0,2-90,629-639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
122,bevonden,0,2-91,640-648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
123,te,0,2-92,649-651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
124,wesen,0,2-93,652-657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
125,in,0,2-94,658-660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
126,maniere,0,2-95,661-668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
127,als,0,2-96,669-672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
128,hier,0,2-97,673-677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
129,onder,0,2-98,678-683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
130,",",0,2-99,683-684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
131,werd,0,2-100,685-689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
132,gedistingueerd,0,2-101,690-704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
133,te,0,2-102,705-707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
134,—,0,2-103,708-709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
135,weten,0,2-104,710-715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
136,.,0,2-105,715-716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
137,—,0,2-106,717-718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
138,Het,0,3-1,719-722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
139,comp,0,3-2,723-727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
140,=,0,3-3,727-728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
141,s,0,3-4,728-729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
142,schip,0,3-5,730-735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
143,beverwaard,0,3-6,736-746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
144,",",0,3-7,746-747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
145,komende,isOfType,3-8,748-755,Arriving,None,['3-1[119]'],None,None,None,None,['3-11'],['3-13'],None,None,None,komende,['3-8'],Arriving,3-8
146,met,0,3-9,756-759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
147,de,0,3-10,760-762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
148,peper,0,3-11,763-768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
149,van,0,3-12,769-772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
150,chettuwa,0,3-13,773-781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
151,voorts,0,3-14,782-788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
152,Twee,0,3-15,789-793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
153,portugese,0,3-16,794-803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
154,conings,0,3-17,804-811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
155,oorlogs,0,3-18,812-819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
156,scheepjes,0,3-19,820-829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
157,",",0,3-20,829-830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
158,ofte,0,3-21,831-835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
159,eijgentlijk,0,3-22,836-847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
160,op,0,3-23,848-850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
161,geboeijde,0,3-24,851-860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
162,pales,0,3-25,861-866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
163,",",0,3-26,866-867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
164,gen,0,3-27,868-871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
165,=,0,3-28,871-872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
166,t,0,3-29,872-873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
167,senhora,0,3-30,874-881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
168,de,0,3-31,882-884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
169,monsarattij,0,3-32,885-896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
170,",",0,3-33,896-897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
171,capitain,0,3-34,898-906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
172,anthonij,0,3-35,907-915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
173,gracia,0,3-36,916-922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
174,de,0,3-37,923-925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
175,morais,0,3-38,926-932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
176,",",0,3-39,932-933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
177,gemonteert,isOfType,3-40,934-944,BeingAtAPlace,['3-42[121]'],None,['3-30[120]'],None,None,None,None,None,None,None,None,gemonteert,['3-40'],BeingAtAPlace,3-40
178,met,0,3-41,945-948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
179,16,0,3-42,949-951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
180,:,0,3-43,951-952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
181,stucken,0,3-44,953-960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
182,en,0,3-45,961-963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
183,bemand,0,3-46,964-970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
184,",",0,3-47,970-971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
185,met,0,3-48,972-975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
186,80,0,3-49,976-978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
187,:,0,3-50,978-979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
188,coppen,0,3-51,980-986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
189,voerende,0,3-52,987-995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
190,de,0,3-53,996-998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
191,wimpel,0,3-54,999-1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
192,van,0,3-55,1006-1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
193,de,0,3-56,1010-1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
194,groote,0,3-57,1013-1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
195,stengh,0,3-58,1020-1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
196,",",0,3-59,1026-1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
197,nevens,0,3-60,1028-1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
198,s,0,3-61,1035-1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
199,=,0,3-62,1036-1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
200,t,0,3-63,1037-1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
201,Ian,0,3-64,1039-1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
202,babtista,0,3-65,1043-1051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
203,",",0,3-66,1051-1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
204,capitain,0,3-67,1053-1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
205,anthonij,0,3-68,1062-1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
206,martins,0,3-69,1071-1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
207,de,0,3-70,1079-1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
208,ribeiro,0,3-71,1082-1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
209,",",0,3-72,1089-1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
210,gemonteerd,isOfType,3-73,1091-1101,BeingAtAPlace,['3-75[123]'],None,['3-61[122]'],None,None,None,None,None,None,None,None,gemonteerd,['3-73'],BeingAtAPlace,3-73
211,met,0,3-74,1102-1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
212,18,0,3-75,1106-1108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
213,stucken,0,3-76,1109-1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
214,en,0,3-77,1117-1119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
215,ook,0,3-78,1120-1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
216,met,0,3-79,1124-1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
217,80,0,3-80,1128-1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
218,:,0,3-81,1130-1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
219,coppen,0,3-82,1132-1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
220,bemandewijders,0,3-83,1139-1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
221,:,0,3-84,1153-1154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
222,—,0,3-85,1155-1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
223,een,0,3-86,1157-1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
224,scheepken,0,3-87,1161-1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
225,",",0,3-88,1170-1171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
226,toebehoorende,0,3-89,1172-1185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
227,den,0,3-90,1186-1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
228,moorsen,0,3-91,1190-1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
229,regent,0,3-92,1198-1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
230,der,0,3-93,1205-1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
231,basaar,0,3-94,1209-1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
232,tot,0,3-95,1216-1219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
233,carmanoor,0,3-96,1220-1229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
234,adersja,0,3-97,1230-1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
235,",",0,3-98,1237-1238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
236,'t,0,3-99,1239-1241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
237,welke,0,3-100,1242-1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
238,van,0,3-101,1248-1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
239,atchim,0,3-102,1252-1258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
240,terugkomende,isOfType,3-103,1259-1271,Arriving,None,['3-86[125]'],None,None,None,None,None,['3-102'],None,None,None,terugkomende,['3-103'],Arriving,3-103
241,",",0,3-104,1271-1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
242,door,0,3-105,1273-1277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
243,de,0,3-106,1278-1280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
244,twee,0,3-107,1281-1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
245,even,0,3-108,1286-1290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
246,gem,0,3-109,1291-1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
247,:,0,3-110,1294-1295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
248,portugeesen,0,3-111,1296-1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
249,",",0,3-112,1307-1308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
250,op,0,3-113,1309-1311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
251,de,0,3-114,1312-1314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
252,hoogte,0,3-115,1315-1321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
253,van,0,3-116,1322-1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
254,",",0,3-117,1325-1326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
255,of,0,3-118,1327-1329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
256,ontrent,0,3-119,1330-1337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
257,A,0,4-1,1338-1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
258,„,0,4-2,1339-1340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
259,o,0,4-3,1340-1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
260,1720,0,4-4,1342-1346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
261,tannanoor,0,5-1,1347-1356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
262,gesaiseerd,isOfType,5-2,1357-1367,TakingUnderControl,['3-86[126]'],['3-106[129]'],['5-1[135]'],None,None,None,None,None,None,None,None,gesaiseerd,['5-2'],TakingUnderControl,5-2
263,",",0,5-3,1367-1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
264,en,0,5-4,1369-1371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
