,token,anchor_type,token_id,character_ids,eventclass,Patient_offsets,Agent_offsets,Location_offsets,Time_offsets,AgentPatient_offsets,Benefactive_offsets,Cargo_offsets,Source_offsets,Target_offsets,Path_offsets,Instrument_offsets,mention_span,mention_span_ids,eventclass_no_number,last_token_id
34,t,0,2-32,202-203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
35,',0,2-33,203-204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
36,Jacht,0,2-34,205-210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
37,selffs,0,2-35,211-217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
38,",",0,2-36,217-218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
39,„,0,2-37,219-220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
40,haden,0,2-38,220-225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
41,den,0,2-39,226-229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
42,4=en,0,2-40,230-234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
43,februarij,0,2-41,235-244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
44,daer,0,2-42,245-249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
45,aen,0,2-43,250-253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
46,volgende,0,2-44,254-262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
47,in,0,2-45,263-265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
48,twee,0,2-46,266-270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
49,distincte,0,2-47,271-280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
50,vlooten,0,2-48,281-288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
51,successive,0,2-49,289-299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
52,van,0,2-50,300-303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
53,Batavia,0,2-51,304-311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
54,volladen,0,2-52,312-320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
55,naert,0,2-53,321-326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
56,',0,2-54,326-327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
57,vaderslant,0,2-55,328-338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
58,vertrocken,isOfType,2-56,339-349,Leaving[409]|Leaving[410],None,"['2-6[101]', '2-12[102]', '2-23[106]', '2-32[109]', '2-26[107]', '2-29[108]']",None,"['2-14[104]', '2-55[114]|2-40[111]']",None,None,None,"['2-51[112]', '2-51[113]']","['2-55[114]|2-40[111]', '2-55[115]']",None,None,vertrocken,['2-56'],Leaving,2-56
59,",",0,2-57,349-350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
60,vEd,0,2-58,351-354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
61,:,0,2-59,354-355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
62,t,0,2-60,356-357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
63,',0,2-61,357-358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
64,gepasseerde,0,2-62,359-370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
65,raeckende,0,2-63,371-380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
66,v,0,2-64,381-382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
67,Ed,0,2-65,383-385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
68,:,0,2-66,385-386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
69,affairen,0,2-67,387-395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
70,in,0,2-68,396-398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
71,Indien,0,2-69,399-405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
72,wintloopich,0,2-70,406-417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
73,ouer,0,2-71,418-422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
74,„,0,2-72,423-424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
75,geschreven,0,2-73,424-434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
76,is,0,2-74,435-437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
77,",",0,2-75,437-438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
78,hebben,0,2-76,439-445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
79,wij,0,2-77,446-449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
80,evenwel,0,2-78,450-457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
81,met,0,2-79,458-461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
82,dese,0,2-80,462-466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
83,gelegent,0,2-81,467-475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
84,Carlesz,0,2-82,476-483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
85,ingels,0,2-83,484-490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
86,van,0,2-84,491-494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
87,hent,0,2-85,495-499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
88,sijnde,0,2-86,500-506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
89,vertreckende,isOfType,2-87,507-519,Leaving,None,['2-88[116]'],None,None,None,None,None,None,None,None,None,vertreckende,['2-87'],Leaving,2-87
90,Engelsche,0,2-88,520-529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
91,Schepen,0,2-89,530-537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
92,de,0,2-90,538-540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
93,Charles,0,2-91,541-548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
94,",",0,2-92,548-549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
95,ende,0,2-93,550-554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
96,t,0,2-94,555-556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
97,',0,2-95,556-557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
98,hert,0,2-96,558-562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
99,",",0,2-97,562-563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
100,niet,0,2-98,564-568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
101,willen,0,2-99,569-575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
102,naerlaten,0,2-100,576-585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
103,t'noodige,0,2-101,586-595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
104,andermael,0,2-102,596-605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
105,int,0,2-103,606-609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
106,corte,0,2-104,610-615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
107,te,0,2-105,616-618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
108,overloopen,0,2-106,619-629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
109,",",0,2-107,629-630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
110,ende,0,2-108,631-635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
111,bij,0,2-109,636-639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
112,onderhoopte,0,2-110,640-651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
113,tardance,0,2-111,652-660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
114,(,0,2-112,661-662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
115,des,0,2-113,662-665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
116,Godt,0,2-114,666-670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
117,verhoede,0,2-115,671-679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
118,),0,2-116,679-680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
119,onse,0,2-117,681-685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
120,gemelte,0,2-118,686-693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
121,advuten,0,2-119,694-701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
122,op,0,2-120,702-704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
123,d'arrine,0,2-121,705-713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
124,deser,0,2-122,714-719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
125,noch,0,2-123,720-724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
126,niet,0,2-124,725-729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
127,ter,isOfType,2-125,730-733,Getting[411],['2-117[117]'],None,None,None,None,None,None,None,None,None,None,ter handt waren gecomen,"['2-125', '2-126', '2-127', '2-128']",Getting,2-128
128,handt,isOfType,2-126,734-739,Getting[411],['2-117[117]'],None,None,None,None,None,None,None,None,None,None,ter handt waren gecomen,"['2-125', '2-126', '2-127', '2-128']",Getting,2-128
129,waren,isOfType,2-127,740-745,Getting[411],['2-117[117]'],None,None,None,None,None,None,None,None,None,None,ter handt waren gecomen,"['2-125', '2-126', '2-127', '2-128']",Getting,2-128
130,gecomen,isOfType,2-128,746-753,Getting[411],['2-117[117]'],None,None,None,None,None,None,None,None,None,None,ter handt waren gecomen,"['2-125', '2-126', '2-127', '2-128']",Getting,2-128
131,.,0,2-129,753-754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
132,C,0,2-130,755-756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
133,Den,0,3-1,757-760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
134,27=en,0,3-2,761-766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
135,Januarij,0,3-3,767-775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
136,1625,0,3-4,776-780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
137,.,0,3-5,780-781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
138,sijn,0,3-6,782-786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
139,dan,0,3-7,787-790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
140,hier,0,3-8,791-795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
141,in,0,3-9,796-798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
142,sloote,0,3-10,799-805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
143,naer,0,3-11,806-810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
144,t'vaderslandt,0,3-12,811-824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
145,vertrocken,isOfType,3-13,825-835,Leaving,None,"['3-28[124]', '3-26[122]', '3-27[123]']",None,['3-2[119]'],None,None,None,['3-8'],['3-12'],None,None,vertrocken,['3-13'],Leaving,3-13
146,",",0,3-14,835-836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
147,ondert,0,3-15,837-843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
148,',0,3-16,843-844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
149,Commandement,isOfType,3-17,845-857,BeingLeader,['3-22[120]'],None,None,None,None,None,None,None,None,None,None,Commandement,['3-17'],BeingLeader,3-17
150,",",0,3-18,857-858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
151,vanden,0,3-19,859-865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
152,E,0,3-20,866-867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
153,:,0,3-21,867-868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
154,Cornelis,0,3-22,869-877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
155,Geuertsz,0,3-23,878-886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
156,de,0,3-24,887-889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
157,Scheepen,0,3-25,890-898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
158,hollandia,0,3-26,899-908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
159,Goudaende,0,3-27,909-918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
160,Middelburch,0,3-28,919-930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
161,.,0,3-29,930-931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
162,/,0,3-30,932-933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
163,Item,evokes,3-31,934-938,Leaving,None,"['3-42', '3-44']",None,['3-35[125]'],None,None,None,['3-33'],None,None,None,Item,['3-31'],Leaving,3-31
164,van,0,3-32,939-942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
165,Suratte,0,3-33,943-950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
166,den,0,3-34,951-954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
167,22en,0,3-35,955-959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
168,april,0,3-36,960-965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
169,des,0,3-37,966-969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
170,selven,0,3-38,970-976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
171,Jaers,0,3-39,977-982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
172,de,0,3-40,983-985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
173,schepen,0,3-41,986-993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
174,dordrecht,0,3-42,994-1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
175,ende,0,3-43,1004-1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
176,weest./,0,3-44,1009-1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
177,Item,evokes,3-45,1017-1021,Leaving[412]|Leaving[413],None,['3-59'],None,['3-50[127]|*'],None,None,None,['3-47[126]'],None,None,None,Item,['3-45'],Leaving,3-45
178,vande,0,3-46,1022-1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
179,Custe,*,3-47,1028-1033,*[414],None,['3-69'],None,['3-63[128]'],None,None,None,None,None,None,None,Custe Choromandel,"['3-47', '3-48']",*,3-48
180,Choromandel,*,3-48,1034-1045,*[414],None,['3-69'],None,['3-63[128]'],None,None,None,None,None,None,None,Custe Choromandel,"['3-47', '3-48']",*,3-48
181,den,0,3-49,1046-1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
182,12=en,0,3-50,1050-1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
183,octob,0,3-51,1056-1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
184,=,0,3-52,1061-1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
185,r,0,3-53,1062-1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
186,1624,0,3-54,1064-1068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
187,:,0,3-55,1068-1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
188,t,0,3-56,1070-1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
189,',0,3-57,1071-1072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
190,schip,0,3-58,1073-1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
191,Schoonhoven,0,3-59,1079-1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
192,",",0,3-60,1090-1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
193,ende,0,3-61,1092-1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
194,den,0,3-62,1097-1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
195,23,0,3-63,1101-1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
196,.,0,3-64,1103-1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
197,maij,0,3-65,1105-1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
198,1625,0,3-66,1110-1114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
199,.,0,3-67,1114-1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
200,de,0,3-68,1116-1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
201,leeuwinne,0,3-69,1119-1128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
202,",",0,3-70,1128-1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
203,alle,0,3-71,1130-1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
204,welcke,0,3-72,1135-1141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
205,voorsz,0,3-73,1142-1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
206,retour,0,3-74,1149-1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
207,schepen,0,3-75,1156-1163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
208,Wij,0,3-76,1164-1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
209,hoopen,0,3-77,1168-1174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
210,Godt,0,3-78,1175-1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
211,almachtich,0,3-79,1180-1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
212,UEd,0,3-80,1191-1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
213,:,0,3-81,1194-1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
214,overlange,0,3-82,1196-1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
215,behouden,0,3-83,1206-1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
216,sal,0,3-84,1215-1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
217,hebben,0,3-85,1219-1225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
218,toegebracht,evokes,3-86,1226-1237,Arriving,None,['3-71[129]'],None,None,None,None,None,None,None,None,None,toegebracht,['3-86'],Arriving,3-86
219,.,0,3-87,1237-1238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
220,end,0,4-1,1239-1242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
221,sedert,0,4-2,1243-1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
222,sijn,0,4-3,1250-1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
223,",",0,4-4,1254-1255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
224,gelujck,0,4-5,1256-1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
225,hierboven,0,4-6,1264-1273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
226,verhaelt,0,4-7,1274-1282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
227,dit,0,4-8,1283-1286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
228,Jaer,0,4-9,1287-1291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
229,ses,0,4-10,1292-1295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
230,Schepen,0,4-11,1296-1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
231,van,0,4-12,1304-1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
232,Bataviagevolcht,evokes,4-13,1308-1323,Leaving,None,['4-10[131]'],None,['4-8[130]'],None,None,None,['4-13'],None,None,None,Bataviagevolcht,['4-13'],Leaving,4-13
233,",",0,4-14,1323-1324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
234,ende,0,4-15,1325-1329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
235,van,0,4-16,1330-1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
236,Curatte,0,4-17,1334-1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
237,hoopen,0,4-18,1342-1348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
238,wij,0,4-19,1349-1352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
239,in,0,4-20,1353-1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
240,Martio,0,4-21,1356-1362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
241,aenstaende,0,4-22,1363-1373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
242,noch,0,4-23,1374-1378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
243,volgen,evokes,4-24,1379-1385,Leaving,None,"['4-27[133]', '4-40[134]', '4-32', '4-34', '4-43', '4-36']",None,['4-21[132]'],None,None,None,['4-17'],None,None,None,volgen,['4-24'],Leaving,4-24
244,sullen,0,4-25,1386-1392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
245,",",0,4-26,1392-1393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
246,drie,0,4-27,1394-1398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
247,lants,0,4-28,1399-1404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
248,Schepen,0,4-29,1405-1412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
249,",",0,4-30,1412-1413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
250,Namentlijck,0,4-31,1414-1425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
251,Mauritius,0,4-32,1426-1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
252,",",0,4-33,1435-1436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
253,Orangien,0,4-34,1437-1445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
254,",",0,4-35,1445-1446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
255,Hollandia,0,4-36,1447-1456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
256,",",0,4-37,1456-1457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
257,mitsgaders,0,4-38,1458-1468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
258,den,0,4-39,1469-1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
